frame_index,icon_c0_r0,icon_c0_r1,icon_c0_r2,icon_c1_r0,icon_c1_r1,icon_c1_r2,icon_c2_r0,icon_c2_r1,icon_c2_r2,icon_c3_r0,icon_c3_r1,icon_c3_r2,icon_c4_r0,icon_c4_r1,icon_c4_r2
412,5,5,4,0,0,4,4,1,1,0,0,5,0,3,3
413,1,1,1,4,4,4,4,4,5,8,1,1,7,3,3
414,1,3,3,2,2,8,7,7,7,2,2,3,5,5,4
415,4,4,5,4,4,1,0,0,0,4,4,4,4,4,4
416,7,7,3,5,1,1,4,4,1,7,7,7,1,1,3
417,2,0,0,1,1,0,3,3,7,4,4,8,0,0,3
418,6,6,6,2,3,3,4,4,4,4,4,4,0,2,2
419,2,2,2,5,5,5,0,1,1,1,1,1,5,5,5
420,3,3,3,3,6,6,0,0,0,1,1,1,4,4,4
421,4,4,4,3,3,0,6,4,4,4,4,4,3,6,6
422,1,1,3,3,3,3,0,0,0,1,1,1,4,4,4
423,3,3,6,3,3,3,3,3,0,0,5,5,4,5,5
424,1,1,0,4,4,1,0,0,1,4,1,1,7,3,3
425,0,0,0,1,1,1,7,7,2,7,7,7,7,7,3
426,1,1,7,1,1,1,1,1,1,1,2,2,5,5,0
427,6,1,1,5,5,5,4,4,1,1,1,1,3,3,2
428,0,3,3,3,3,0,2,2,1,1,1,3,5,5,0
429,2,0,0,3,3,6,3,0,0,4,4,4,0,4,4
430,2,2,2,0,0,0,7,7,7,3,0,0,3,6,6
431,0,0,0,6,4,4,5,0,0,5,1,1,4,4,4
432,4,0,0,4,4,4,2,0,0,2,2,3,5,4,4
433,4,4,4,2,2,2,1,1,1,0,0,0,6,6,1
434,0,2,2,3,3,0,0,6,6,0,4,4,0,3,3
435,2,2,2,2,2,2,0,0,0,1,2,2,6,6,6
436,0,0,0,3,6,6,3,0,0,4,4,4,7,7,7
437,0,0,0,0,0,4,0,0,0,1,3,3,3,3,3
438,1,0,0,6,6,4,2,2,2,2,2,3,4,1,1
439,4,4,1,1,1,2,5,5,5,3,3,3,4,1,1
440,0,0,0,4,4,4,2,1,1,1,2,2,3,3,3
441,7,7,3,1,1,1,2,2,1,6,6,4,5,5,4
442,2,2,4,0,0,5,1,1,1,7,4,4,6,6,6
443,1,1,1,0,0,0,3,2,2,4,4,4,4,4,4
444,3,3,6,1,0,0,3,3,3,0,0,5,3,3,1
445,0,3,3,4,4,4,2,2,2,3,3,3,0,0,3
446,6,6,1,2,2,2,3,3,5,0,0,0,7,3,3
447,4,4,4,2,2,2,0,1,1,1,1,2,4,4,5
448,7,7,3,6,6,6,3,3,3,1,0,0,2,2,4
449,5,0,0,3,3,6,1,1,0,1,1,1,5,5,5
450,5,5,0,4,4,1,3,7,7,4,4,4,0,0,4
451,0,0,0,3,3,3,6,4,4,0,0,0,2,2,2
452,4,4,0,0,0,0,1,0,0,0,0,0,0,0,4
453,2,2,4,3,6,6,1,3,3,1,1,1,1,0,0
454,5,5,0,3,3,3,4,4,1,0,5,5,0,1,1
455,0,0,1,3,0,0,6,6,6,2,2,3,5,4,4
456,2,2,2,4,4,1,5,5,5,3,0,0,2,2,4
457,5,4,4,1,1,2,4,5,5,0,0,7,4,0,0
458,3,3,1,1,2,2,4,1,1,0,0,4,5,5,4
459,1,1,5,3,3,3,2,2,1,0,5,5,0,1,1
460,2,2,4,2,2,3,1,0,0,6,6,6,5,5,0
461,6,6,1,0,0,7,1,1,1,3,3,3,2,2,2
462,4,0,0,3,3,6,6,6,4,0,5,5,4,5,5
463,6,1,1,3,0,0,1,1,1,0,0,4,7,7,3
464,7,3,3,6,4,4,1,1,1,6,4,4,4,4,1
465,2,2,0,1,2,2,5,0,0,0,5,5,2,4,4
466,7,3,3,5,1,1,2,2,1,0,4,4,0,2,2
467,1,1,3,0,0,5,3,3,7,1,1,1,1,1,1
468,3,3,3,6,6,6,7,7,7,0,0,5,4,4,1
469,5,4,4,3,3,3,3,0,0,3,0,0,0,0,0
470,1,1,1,4,4,4,2,0,0,2,3,3,5,5,5
471,0,0,0,0,0,0,3,3,3,0,5,5,1,1,1
472,0,0,0,1,3,3,0,0,0,0,5,5,1,1,1
473,0,4,4,8,0,0,1,1,1,4,4,8,0,3,3
474,0,1,1,7,4,4,3,3,7,1,1,2,3,3,1
475,3,3,3,1,1,2,1,1,3,4,4,4,3,3,2
476,4,4,0,4,1,1,3,5,5,6,6,6,1,1,1
477,3,1,1,7,7,7,1,1,1,6,4,4,2,2,2
478,5,5,4,1,2,2,5,0,0,1,1,1,3,3,3
479,0,3,3,0,0,5,3,5,5,0,0,0,0,0,0
480,5,4,4,0,4,4,1,1,0,3,3,3,0,0,0
481,0,0,1,0,0,4,0,0,4,1,1,1,4,1,1
482,0,4,4,4,4,1,5,5,5,5,5,5,7,3,3
483,4,4,4,1,3,3,6,6,4,4,4,4,5,5,5
484,3,3,3,0,0,0,0,0,0,6,4,4,7,7,7
485,3,3,2,1,2,2,3,0,0,0,0,5,3,3,3
486,4,4,5,1,1,2,4,5,5,2,2,2,6,1,1
487,5,5,0,5,3,3,4,1,1,5,1,1,0,1,1
488,5,5,5,4,1,1,7,7,7,0,0,0,5,5,5
489,3,3,3,3,3,0,0,6,6,0,0,0,4,4,0
490,1,1,7,1,1,2,8,3,3,0,0,4,3,3,3
491,4,4,4,4,4,4,8,3,3,1,0,0,2,2,2
492,5,5,4,2,2,2,3,3,3,2,2,2,5,0,0
493,0,0,0,2,2,3,0,0,4,1,1,1,0,0,3
494,5,5,0,7,7,7,1,1,1,1,1,1,0,2,2
495,1,7,7,1,0,0,6,6,6,5,5,3,0,4,4
496,2,2,2,4,4,4,4,4,4,2,2,0,3,3,3
497,4,4,4,5,5,5,3,3,3,1,2,2,5,5,0
498,0,4,4,0,0,0,4,4,4,0,5,5,1,1,5
499,3,3,3,3,3,3,4,4,1,6,6,6,4,1,1
500,1,5,5,1,1,0,2,2,2,6,6,4,2,0,0
501,2,0,0,4,1,1,4,5,5,3,0,0,1,1,5
502,1,1,0,0,7,7,4,4,4,1,1,1,0,0,0
503,0,0,2,3,3,3,3,0,0,0,0,0,3,3,6
504,0,0,0,0,0,4,2,2,1,3,3,6,0,3,3
505,0,3,3,4,4,4,1,3,3,3,3,3,4,5,5
506,0,0,0,4,4,1,3,3,5,2,0,0,1,1,1
507,0,3,3,5,5,1,0,0,6,1,1,2,0,0,0
508,2,2,2,6,6,6,3,3,5,1,1,1,3,3,3
509,0,0,3,6,6,6,2,1,1,2,2,2,1,1,0
510,6,1,1,5,5,3,2,0,0,3,3,3,5,5,5
511,5,0,0,4,4,4,4,4,4,1,1,2,3,3,3
512,4,1,1,3,3,0,2,2,1,1,1,1,1,1,5
513,7,3,3,0,0,0,6,6,6,0,0,7,1,1,5
514,1,1,1,0,0,4,0,0,0,3,3,0,1,3,3
515,7,7,3,7,7,7,3,3,0,5,5,3,4,4,1
516,7,7,7,4,4,4,2,2,0,3,3,6,0,0,0
517,3,3,6,1,2,2,5,0,0,2,2,2,3,3,3
518,7,3,3,0,0,0,1,1,0,3,3,0,3,6,6
519,4,4,4,6,4,4,0,4,4,2,3,3,6,1,1
520,2,0,0,0,0,4,4,4,5,0,0,5,6,6,1
521,2,4,4,0,0,4,0,0,6,2,2,2,4,5,5
522,3,3,1,0,4,4,3,3,3,0,0,5,2,2,2
523,0,0,3,1,0,0,2,2,1,2,2,0,0,0,0
524,6,6,6,4,1,1,1,3,3,1,1,2,5,4,4
525,7,7,3,1,1,2,7,2,2,0,0,7,2,2,2
526,4,4,4,0,0,4,0,0,6,5,1,1,4,5,5
527,3,3,3,4,4,4,7,2,2,1,1,1,7,3,3
528,3,3,3,0,0,4,0,0,0,2,2,0,4,1,1
529,0,0,0,5,3,3,1,1,8,3,3,3,1,7,7
530,4,4,4,2,8,0,3,0,0,6,6,4,1,5,5
531,2,2,4,3,0,0,4,4,4,1,1,3,1,1,0
532,1,0,0,0,5,5,1,1,1,2,3,3,4,5,5
533,3,3,3,1,3,3,0,0,0,1,1,1,3,2,2
534,5,5,5,0,0,0,5,3,3,2,0,0,3,6,6
535,5,4,4,0,4,4,2,2,1,3,0,0,3,2,2
536,1,1,5,2,2,3,6,4,4,2,2,2,1,1,7
537,3,3,6,0,5,5,5,3,3,4,4,8,6,1,1
538,0,3,3,1,1,1,1,0,0,7,4,4,3,6,6
539,0,0,2,1,1,1,4,4,4,7,4,4,0,0,0
540,0,0,4,0,0,0,5,5,0,2,0,0,4,5,5
541,1,0,0,2,2,3,0,0,0,2,3,3,3,3,6
542,1,0,0,3,0,0,3,3,2,0,0,0,2,2,2
543,1,1,1,1,1,3,0,0,0,3,3,3,5,4,4
544,3,1,1,3,3,3,1,1,4,0,0,0,3,3,3
545,6,6,6,3,0,0,0,0,0,5,5,3,3,3,3
546,0,0,0,5,5,3,1,0,0,1,2,2,5,5,5
547,1,1,7,4,4,1,1,4,4,5,5,3,4,4,4
548,1,1,1,1,1,1,3,5,5,0,0,5,1,1,3
549,2,2,2,4,4,1,4,4,1,5,1,1,0,4,4
550,1,1,0,7,4,4,1,4,4,0,5,5,6,1,1
551,1,1,1,1,1,2,3,3,5,4,4,4,0,2,2
552,0,3,3,4,1,1,5,5,5,3,0,0,4,5,5
553,7,7,7,1,2,2,3,5,5,3,3,0,4,4,4
554,1,1,5,4,1,1,0,0,0,0,0,5,3,3,3
555,5,5,4,6,6,6,1,4,4,1,1,1,1,1,1
556,2,0,0,2,2,2,5,5,5,1,1,1,4,4,4
557,0,0,1,3,3,6,0,1,1,4,4,4,5,4,4
558,3,3,3,5,1,1,3,2,2,5,5,5,4,1,1
559,3,3,1,0,0,4,2,2,1,1,1,0,4,5,5
560,7,3,3,1,1,1,5,5,3,1,0,0,5,5,4
561,4,1,1,1,1,0,3,3,0,3,3,3,5,5,5
562,3,3,6,4,4,4,0,0,2,2,2,3,1,1,1
563,3,3,3,4,4,1,0,0,1,4,4,4,5,5,4
564,1,1,1,4,4,4,1,1,8,3,3,0,0,0,1
565,3,3,3,0,0,0,1,1,1,1,3,3,0,4,4
566,1,7,7,3,0,0,1,3,3,5,5,3,2,2,4
567,3,3,3,2,0,0,2,2,2,3,3,3,4,4,1
568,5,5,0,4,4,1,5,5,3,5,1,1,2,2,4
569,1,1,1,2,2,0,4,5,5,5,1,1,7,7,3
570,2,4,4,4,4,4,0,6,6,3,6,6,5,4,4
571,0,0,0,3,3,3,4,4,1,1,3,3,0,0,1
572,1,1,1,3,3,0,2,0,0,1,1,3,6,1,1
573,2,2,0,0,0,7,3,5,5,0,0,4,0,0,0
574,0,0,0,4,4,1,2,0,0,8,1,1,3,3,3
575,4,5,5,3,0,0,0,2,2,3,0,0,0,0,0
576,3,3,3,1,1,1,1,1,1,5,1,1,7,7,7
577,3,3,3,2,2,3,1,1,1,3,0,0,1,0,0
578,2,2,0,5,5,3,0,0,0,3,3,3,1,1,7
579,1,1,1,0,5,5,1,0,0,0,5,5,4,4,4
580,1,5,5,1,0,0,0,0,0,1,1,1,1,1,1
581,3,3,2,0,0,0,1,1,3,0,0,0,5,0,0
582,0,1,1,3,3,6,4,1,1,0,0,0,1,1,7
583,1,3,3,1,2,2,5,0,0,1,1,2,1,1,3
584,2,0,0,1,0,0,4,4,5,7,7,7,4,4,4
585,7,7,7,3,6,6,6,6,4,2,2,3,4,4,4
586,4,4,5,4,4,4,0,0,0,3,3,6,4,4,0
587,0,0,4,4,4,1,3,3,3,5,5,5,7,7,3
588,2,2,4,0,0,5,5,3,3,3,0,0,0,0,1
589,5,0,0,1,1,1,0,6,6,0,5,5,0,0,0
590,6,1,1,3,3,6,3,5,5,0,0,5,0,0,2
591,1,0,0,5,5,3,7,2,2,0,0,0,4,5,5
592,1,1,1,1,2,2,3,3,7,2,2,2,1,7,7
593,5,5,0,5,5,3,0,0,0,1,1,2,1,1,5
594,4,4,4,0,5,5,2,2,2,2,0,0,1,0,0
595,2,2,0,1,2,2,4,5,5,5,5,5,1,1,1
596,7,7,7,1,0,0,1,1,1,4,4,4,5,5,0
597,5,5,5,0,5,5,1,8,3,1,3,3,2,2,2
598,2,0,0,0,0,0,4,4,4,1,1,1,5,5,0
599,4,4,4,1,1,0,0,0,2,1,1,1,1,1,0
600,4,4,4,3,3,3,0,0,0,1,1,3,0,0,2
601,1,5,5,2,3,3,4,4,4,1,1,1,2,2,4
602,4,4,5,5,5,3,1,1,0,0,5,5,1,1,1
603,3,1,1,7,4,4,4,1,1,5,1,1,5,5,5
604,4,4,4,5,5,3,3,5,5,6,6,4,3,3,6
605,3,3,3,1,1,1,3,3,5,2,2,3,0,0,3
606,4,4,1,6,6,6,7,7,2,0,7,7,3,3,6
607,1,1,1,0,0,0,0,0,6,5,5,1,7,3,3
608,5,5,0,3,6,6,1,4,4,4,4,4,3,3,3
609,2,2,0,1,1,2,3,0,0,3,3,3,4,4,4
610,6,6,6,0,0,7,0,0,1,2,3,3,1,1,1
611,0,1,1,2,0,0,1,4,4,4,4,1,0,0,3
612,2,2,2,5,3,3,4,4,1,1,1,2,3,3,6
613,5,5,4,1,2,2,6,6,6,6,6,6,4,4,4
614,2,4,4,3,3,3,4,4,4,0,0,5,3,2,2
615,1,7,7,0,0,5,0,0,6,3,3,3,0,0,0
616,4,4,5,4,4,4,5,5,5,7,4,4,3,3,3
617,4,0,0,2,0,0,0,0,0,1,3,3,3,3,3
618,5,5,0,3,3,6,4,4,4,0,0,5,4,4,5
619,1,1,5,3,6,6,6,6,4,0,5,5,6,6,6
620,2,4,4,1,1,1,0,2,2,0,0,5,7,7,7
621,4,4,1,0,0,5,3,3,3,1,1,2,3,3,6
622,1,3,3,3,3,3,4,1,1,3,3,3,4,4,4
623,1,1,5,2,0,0,2,2,0,0,0,0,5,4,4
624,5,5,5,2,3,3,6,6,4,1,1,0,5,5,5
625,2,2,2,0,0,0,1,1,1,4,4,1,0,4,4
626,4,4,1,0,5,5,0,0,0,1,1,2,7,7,7
627,0,0,0,4,4,4,5,3,3,2,3,3,0,0,0
628,1,1,1,4,4,4,4,1,1,4,8,1,0,4,4
629,2,0,0,3,3,3,1,0,0,5,5,1,7,3,3
630,0,1,1,0,0,4,2,2,0,3,0,0,6,6,6
631,7,3,3,6,6,6,7,7,7,3,3,0,5,5,5
632,3,3,1,0,0,4,0,4,4,4,1,1,1,1,1
633,1,1,0,4,4,4,0,0,6,1,2,2,0,0,0
634,2,2,4,5,5,5,5,5,3,3,0,0,5,5,5
635,4,4,1,3,3,0,4,4,5,0,0,0,3,6,6
636,4,4,0,4,4,4,4,1,1,4,4,4,5,5,0
637,0,4,4,3,3,0,0,0,1,4,1,1,2,2,2
638,3,2,2,0,5,5,4,4,5,4,4,1,0,3,3
639,3,3,1,0,0,4,1,3,3,2,0,0,7,3,3
640,0,2,2,4,1,1,1,1,1,1,1,1,4,5,5
641,5,5,0,1,3,3,2,2,0,6,6,4,1,0,0
642,1,1,1,1,1,1,7,2,2,5,1,1,4,4,1
643,0,0,1,0,0,5,4,4,4,1,2,2,2,2,0
644,3,1,1,0,0,0,0,0,6,5,5,1,4,4,4
645,4,4,1,0,0,5,1,1,4,5,3,3,0,0,3
646,2,2,0,4,4,4,3,3,3,1,1,0,0,0,1
647,2,2,0,2,3,3,2,2,2,1,2,2,3,3,3
648,2,4,4,1,1,1,2,2,2,1,1,1,1,0,0
649,2,2,2,6,4,4,0,0,0,1,2,2,7,3,3
650,1,1,7,2,2,2,1,1,0,4,4,4,0,3,3
651,4,0,0,0,4,4,5,0,0,6,6,6,0,0,1
652,4,4,1,4,1,1,1,1,1,2,3,3,6,1,1
653,3,1,1,4,4,4,4,4,1,3,3,0,0,0,4
654,4,5,5,0,5,5,0,0,1,4,4,1,1,1,0
655,1,1,5,3,3,3,2,2,2,3,0,0,6,6,6
656,0,0,0,5,5,1,0,0,0,6,6,6,0,0,0
657,1,5,5,6,4,4,0,1,1,0,0,4,4,4,4
658,0,3,3,3,3,6,1,0,0,4,4,4,1,3,3
659,7,3,3,4,1,1,0,0,0,4,4,1,1,5,5
660,5,5,4,4,4,1,4,4,4,0,4,4,3,3,1
661,3,3,1,3,3,6,0,0,6,0,0,5,3,3,3
662,0,0,4,0,0,0,4,4,4,3,0,0,0,0,0
663,2,0,0,3,3,3,4,4,1,4,4,4,3,3,3
664,4,0,0,0,0,0,4,4,1,3,3,3,7,7,3
665,7,7,7,0,0,4,0,6,6,4,1,1,4,4,4
666,5,0,0,5,1,1,0,0,4,3,3,6,2,2,0
667,0,0,0,0,0,5,3,5,5,1,1,2,1,1,1
668,2,2,2,7,7,7,0,0,1,0,5,5,0,0,0
669,3,3,3,5,5,5,3,3,3,0,0,5,6,6,6
670,0,0,0,1,1,0,0,2,2,7,7,7,5,5,5
671,5,5,5,5,5,5,0,0,6,0,0,0,0,2,2
672,3,6,6,2,2,2,2,2,2,0,0,5,6,6,1
673,3,1,1,5,3,3,4,4,4,3,3,6,0,4,4
674,4,4,4,2,8,0,0,0,0,3,3,3,2,2,4
675,1,5,5,0,0,5,4,4,4,0,0,7,0,0,1
676,1,1,5,1,1,1,1,0,0,3,0,0,0,0,0
677,5,5,4,2,2,2,6,6,6,0,5,5,4,4,1
678,0,0,0,3,6,6,0,0,0,4,4,1,4,4,0
679,3,3,3,3,3,6,4,4,5,1,0,0,1,1,7
680,2,4,4,1,1,2,4,4,5,0,0,0,1,1,5
681,0,0,0,3,3,0,6,6,4,2,2,3,0,0,2
682,0,0,0,0,0,4,3,3,3,6,4,4,0,0,0
683,1,5,5,2,3,3,1,1,4,1,3,3,2,2,0
684,4,4,4,5,5,5,0,0,1,0,0,0,1,1,5
685,4,0,0,8,0,0,2,2,2,2,3,3,4,4,4
686,2,2,2,0,0,5,5,3,3,4,1,1,1,5,5
687,1,0,0,0,0,5,0,6,6,4,1,1,0,0,0
688,4,0,0,2,2,3,6,4,4,1,1,2,5,0,0
689,0,0,3,3,6,6,4,4,1,5,5,3,0,0,4
690,5,5,0,3,0,0,4,5,5,4,1,1,1,1,1
691,3,1,1,5,3,3,3,0,0,5,5,3,2,2,2
692,1,1,1,7,7,7,7,7,7,3,6,6,1,1,1
693,1,1,1,4,4,4,6,6,4,1,1,3,0,0,2
694,0,0,0,4,4,4,3,5,5,0,0,0,5,5,0
695,6,1,1,4,4,1,4,4,4,4,4,8,1,3,3
696,5,5,0,3,3,3,0,2,2,1,1,2,4,4,4
697,6,1,1,5,5,3,1,4,4,2,3,3,3,3,2
698,5,5,5,0,0,4,3,3,0,1,0,0,3,2,2
699,6,1,1,3,3,3,0,0,0,3,0,0,1,3,3
700,1,1,3,4,4,1,0,1,1,1,1,3,4,1,1
701,3,3,3,1,1,3,1,0,0,4,1,1,4,4,0
702,0,0,2,0,0,0,2,1,1,1,2,2,0,0,3
703,1,1,7,3,3,0,4,4,1,4,1,1,4,4,5
704,4,5,5,3,3,6,0,0,0,1,1,1,3,3,3
705,2,4,4,2,2,2,0,1,1,2,2,3,5,5,5
706,7,3,3,0,0,4,3,0,0,2,3,3,1,1,0
707,1,1,1,3,3,0,6,6,6,3,3,0,5,4,4
708,1,3,3,1,2,2,0,0,1,0,0,0,4,4,4
709,0,0,3,0,0,4,4,5,5,0,0,0,2,2,2
710,1,5,5,3,3,3,0,6,6,0,0,5,1,1,1
711,1,1,1,2,2,2,1,1,1,3,3,3,5,0,0
712,5,0,0,3,3,3,4,4,4,4,4,8,0,2,2
713,0,4,4,1,1,0,1,1,3,5,3,3,1,1,7
714,4,4,0,2,2,0,0,0,0,5,5,5,5,5,5
715,1,1,3,1,0,0,4,4,1,2,3,3,1,1,5
716,3,3,3,6,6,4,1,4,4,0,4,4,1,1,1
717,5,5,5,4,4,1,5,5,5,0,0,4,3,3,6
718,4,5,5,4,4,1,3,3,3,2,2,2,4,0,0
719,4,4,1,5,3,3,1,1,1,2,2,2,2,2,0
720,7,7,3,4,1,1,4,1,1,0,4,4,1,1,1
721,6,6,6,0,0,0,8,3,3,3,6,6,4,4,4
722,3,3,6,1,1,1,4,4,1,6,4,4,4,4,1
723,2,2,2,1,1,1,3,3,3,1,1,3,0,0,0
724,1,1,0,1,2,2,4,4,1,0,4,4,0,0,3
725,1,1,1,3,3,3,0,0,0,2,2,3,5,4,4
726,2,2,4,1,1,3,2,2,2,3,3,3,2,2,4
727,3,3,3,5,3,3,0,4,4,7,4,4,3,3,3
728,1,1,3,1,2,2,5,3,3,0,0,5,4,1,1
729,2,2,2,0,0,5,0,1,1,0,4,4,4,4,4
730,5,5,4,0,0,5,1,1,1,2,2,2,0,0,2
731,1,5,5,3,3,0,0,0,2,5,5,5,1,1,1
732,0,0,0,1,1,1,1,3,3,4,1,1,0,0,0
733,2,2,4,5,3,3,1,1,1,1,2,2,0,0,0
734,0,0,1,2,2,2,3,3,3,7,4,4,3,6,6
735,4,4,0,2,2,3,3,3,5,5,1,1,4,5,5
736,0,2,2,5,5,5,5,5,3,0,5,5,4,4,4
737,1,1,1,1,1,1,1,3,3,4,4,8,4,4,4
738,4,4,1,4,4,1,4,4,5,5,3,3,3,3,3
739,2,2,2,6,6,6,0,0,0,2,0,0,1,1,0
740,1,1,1,6,6,6,3,3,3,5,5,5,0,0,0
741,3,3,3,3,3,3,4,1,1,2,2,2,4,4,0
742,0,0,0,1,1,1,2,0,0,1,3,3,3,2,2
743,0,0,0,4,4,4,2,2,0,5,5,1,2,2,2
744,4,4,0,7,7,4,2,0,0,1,1,2,0,0,2
745,6,1,1,4,4,4,7,7,2,6,6,6,1,3,3
746,1,1,1,0,5,5,1,1,1,2,2,2,0,0,1
747,2,2,4,4,4,4,5,5,0,7,7,7,0,0,3
748,0,0,1,2,2,2,7,7,7,1,2,2,5,5,5
749,3,3,3,1,0,0,4,4,4,1,1,1,4,4,1
750,5,4,4,4,1,1,3,3,0,1,1,1,2,4,4
751,3,3,3,7,4,4,4,4,5,2,3,3,4,4,4
752,3,1,1,0,0,0,0,0,1,0,5,5,4,4,1
753,0,0,4,3,3,0,4,4,4,3,3,3,7,7,7
754,4,0,0,3,3,6,3,3,3,3,0,0,1,1,1
755,5,4,4,1,1,3,2,2,0,0,0,0,1,1,1
756,0,2,2,1,1,3,1,3,3,0,0,0,2,0,0
757,1,3,3,4,4,4,2,2,1,4,4,4,5,5,0
758,1,7,7,1,1,2,6,6,4,5,5,5,1,1,1
759,0,0,0,0,0,0,4,4,4,3,3,6,1,0,0
760,1,1,1,3,0,0,1,1,4,0,5,5,5,0,0
761,0,0,2,1,1,1,0,6,6,1,3,3,3,6,6
762,0,0,3,3,0,0,5,5,3,5,5,3,0,0,3
763,7,3,3,6,4,4,0,0,0,1,2,2,0,4,4
764,4,4,4,5,5,5,0,0,0,3,3,3,4,1,1
765,0,0,1,4,1,1,5,5,3,4,1,1,3,1,1
766,5,5,4,6,6,4,0,0,0,5,5,5,0,0,0
767,1,1,1,5,5,5,3,3,3,0,7,7,5,5,5
768,3,3,3,5,3,3,0,0,0,0,5,5,1,1,1
769,2,2,0,4,4,1,7,7,7,1,1,1,0,1,1
770,4,5,5,3,6,6,3,5,5,4,1,1,4,4,0
771,0,0,3,1,1,2,3,3,3,5,5,1,7,7,7
772,3,2,2,4,4,4,5,5,0,3,3,3,0,0,0
773,1,1,1,4,1,1,3,3,3,5,5,5,0,0,2
774,0,0,2,7,4,4,1,3,3,0,0,0,1,1,5
775,7,7,7,6,6,4,4,5,5,0,0,0,1,1,5
776,3,3,3,3,3,3,7,7,7,0,0,5,7,3,3
777,0,0,2,2,2,3,4,4,4,3,6,6,2,2,2
778,7,7,7,1,1,0,0,0,0,0,5,5,6,1,1
779,7,7,3,5,3,3,3,3,3,5,5,1,3,2,2
780,3,3,3,2,2,2,6,4,4,1,3,3,5,4,4
781,1,1,0,3,3,6,5,3,3,5,3,3,0,0,4
782,6,6,1,1,1,0,0,0,0,2,2,0,2,2,2
783,1,1,5,1,2,2,4,1,1,4,4,1,4,5,5
784,2,2,2,0,0,0,1,1,4,3,0,0,4,4,4
785,3,6,6,4,4,1,3,3,0,7,4,4,4,4,4
786,5,5,5,1,2,2,4,4,5,0,0,0,3,3,3
787,1,1,0,5,5,3,1,1,0,2,2,2,1,7,7
788,4,4,4,0,0,0,1,1,4,5,5,3,0,1,1
789,0,0,0,5,1,1,1,8,3,1,3,3,4,4,4
790,0,4,4,4,4,1,1,1,4,7,4,4,1,3,3
791,3,3,1,0,0,4,0,0,1,3,6,6,2,2,2
792,5,5,4,0,0,0,3,3,2,0,0,0,5,5,5
793,1,1,3,0,4,4,2,2,1,0,5,5,1,1,1
794,4,4,5,2,3,3,5,5,5,0,7,7,0,4,4
795,2,2,0,0,7,7,1,1,1,0,0,5,5,0,0
796,0,1,1,5,1,1,3,2,2,2,3,3,1,1,1
797,5,0,0,0,0,5,2,1,1,0,5,5,5,5,4
798,1,1,1,3,3,3,0,4,4,5,3,3,3,3,1
799,1,1,1,5,3,3,0,0,2,4,4,4,5,5,5
800,5,5,4,1,1,1,1,1,1,1,2,2,1,1,1
801,1,0,0,4,4,4,1,1,0,1,2,2,1,1,3
802,0,4,4,1,1,2,0,6,6,1,1,2,4,4,4
803,6,1,1,3,6,6,5,5,3,1,1,2,1,0,0
804,5,5,0,1,1,2,6,6,6,1,1,2,0,0,4
805,1,3,3,6,6,4,3,3,5,1,3,3,0,0,0
806,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1
807,6,6,6,0,0,7,4,4,5,5,5,5,5,5,5
808,0,0,0,4,4,1,2,2,1,0,0,4,0,0,0
809,1,1,7,0,4,4,4,4,4,4,4,4,4,4,4
810,0,0,0,5,3,3,0,0,0,4,4,4,0,2,2
811,2,4,4,4,4,4,1,1,1,0,0,5,3,1,1
812,1,1,7,1,1,1,4,5,5,1,1,2,1,1,0
813,1,1,3,2,0,0,0,4,4,1,1,1,0,0,1
814,3,3,6,6,6,6,4,4,4,3,0,0,3,3,3
815,5,5,4,3,3,3,1,3,3,5,3,3,0,2,2
816,0,0,0,2,2,2,4,4,1,0,5,5,7,7,7
817,1,1,0,3,3,3,1,1,0,5,5,3,4,4,5
818,3,3,2,0,0,0,4,4,1,3,0,0,6,6,6
819,3,3,2,1,1,2,0,1,1,0,0,5,7,3,3
820,5,5,0,0,0,4,4,4,1,6,6,6,3,6,6
821,5,4,4,4,1,1,2,2,2,1,0,0,0,2,2
822,4,0,0,0,0,0,4,1,1,4,4,4,4,4,5
823,1,5,5,1,1,1,1,0,0,4,4,4,1,1,1
824,1,1,5,3,3,0,4,4,4,2,2,2,1,1,1
825,3,3,3,6,6,6,4,4,1,0,0,0,5,5,5
826,7,7,3,1,1,2,3,3,7,3,3,3,0,0,2
827,6,6,6,5,5,5,1,1,1,0,0,0,1,1,5
828,7,7,3,5,5,1,0,2,2,1,2,2,4,0,0
829,5,5,5,5,3,3,4,4,5,0,5,5,2,2,2
830,1,1,1,3,3,0,0,0,0,1,2,2,4,4,4
831,3,6,6,6,4,4,7,7,2,5,3,3,0,0,4
832,3,3,3,8,0,0,0,0,0,4,1,1,4,4,4
833,0,0,0,3,0,0,0,2,2,5,3,3,1,1,1
834,0,3,3,2,2,0,5,0,0,0,4,4,1,1,1
835,2,2,2,4,1,1,2,2,2,0,0,0,1,1,3
836,0,0,3,6,6,4,1,1,4,2,2,0,3,3,1
837,1,1,1,1,2,2,0,0,2,4,4,1,1,1,1
838,1,5,5,3,0,0,1,3,3,2,3,3,4,4,4
839,3,3,3,5,5,5,2,2,2,4,1,1,0,0,4
840,5,5,5,0,4,4,1,0,0,6,6,6,4,4,5
841,2,4,4,0,0,5,0,4,4,0,0,0,1,1,3
842,4,1,1,1,2,2,5,5,5,0,4,4,5,5,4
843,4,4,4,3,0,0,0,0,4,4,4,1,4,4,4
844,4,5,5,6,4,4,4,4,4,1,0,0,1,5,5
